id,portalId,pointOfSaleId,mainImage,createdAt,updatedAt,daysSinceCreated,reservedAt,daysSinceReserved,make,model,bodyType,colour,purchaseOption,salePriceGross,previousSalePriceGross,previousReLeasePriceGross,previousSalePriceNet,previousReLeasePriceNet,salePriceNet,leaseOnDemand,reLeasePriceGross,reLeasePriceNet,reLeasePrice2Gross,reLeasePrice2Net,reLeasePrice3Gross,reLeasePrice3Net,financeMonthlyPriceGross,financeMonthlyPriceNet,catalogPriceGross,catalogPriceNet,trim,location,locationDisplayName,firstRegistrationDate,registrationNumber,labels,partnerLogoUrl,details,labelCode,reservationLabelCode,co2,offerUrl,imagesFormat,salePromotedAt,releasePromotedAt,matrixReleasePrices,defaultReleaseKey,partnerName,additionalData
90738,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90738/0.jpeg,2024-12-23T14:40:28.0897197Z,2024-12-23T14:40:28.1315258Z,24,2024-12-23T14:40:01.5203299,24,Fiat,Ducato,Utilitaire,,saleandrelease,20490.0,0.0,0.0,0.0,0.0,17075.0,False,431.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fourgon tole 23 Multijet 120 30 M H2 Business,Exclu web,,12/04/2021,FY317MV,,,"{'mileage': 46964.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",,available,235.0,https://autoselect.arval.fr/voitures-occasion/offer/fiat-ducato-fourgon-tole-23-multijet-120-30-m-h2-business-90738,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 431.0, 'rentalStandardNet': 359.0, 'rentalMaintenanceGross': 431.0, 'rentalMaintenanceNet': 359.0}",rentalStandard_36_10000_0,,{}
90736,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90736/0.jpeg,2024-12-23T14:38:18.6637753Z,2024-12-23T14:38:18.6662704Z,24,2024-12-23T14:37:37.3100487,24,Audi,A3,Berline,,saleandrelease,21990.0,0.0,0.0,0.0,0.0,18325.0,False,436.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sportback  35 TDI 150 S TRONIC BUSINESS LINE,Exclu web,,28/10/2020,FT703TC,,,"{'mileage': 118898.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,122.0,https://autoselect.arval.fr/voitures-occasion/offer/audi-a3-sportback-35-tdi-150-s-tronic-business-line-90736,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 436.0, 'rentalStandardNet': 363.0, 'rentalMaintenanceGross': 436.0, 'rentalMaintenanceNet': 363.0}",rentalStandard_36_10000_0,,{}
90460,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90460/0.jpeg,2024-12-20T14:30:30.9139064Z,2024-12-20T14:30:30.9166374Z,27,2024-12-20T14:29:57.6856792,27,Peugeot,5008,SUV,,saleandrelease,31990.0,0.0,0.0,0.0,0.0,26658.0,False,582.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT 2.0 BlueHDi 180 EAT8,Exclu web,,04/03/2020,FP620EY,,,"{'mileage': 68610.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,164.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-5008-gt-20-bluehdi-180-eat8-90460,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 582.0, 'rentalStandardNet': 485.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90459,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90459/0.jpeg,2024-12-20T14:29:45.3044497Z,2024-12-20T14:29:45.3069773Z,27,2024-12-20T14:29:22.4629951,27,BMW,Serie 3,Berline,,saleandrelease,23990.0,0.0,0.0,0.0,0.0,19991.0,False,455.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316d Lounge 120 BVA8,Exclu web,,04/05/2021,FZ616AS,,,"{'mileage': 80967.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,119.0,https://autoselect.arval.fr/voitures-occasion/offer/bmw-serie-3-316d-lounge-120-bva8-90459,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 455.0, 'rentalStandardNet': 379.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90457,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90457/0.jpeg,2024-12-20T14:29:02.2776375Z,2024-12-20T14:29:02.2806029Z,27,2024-12-20T14:28:36.7803294,27,Mini,Countryman,SUV,,saleandrelease,34990.0,0.0,0.0,0.0,0.0,29158.0,False,628.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cooper SE ALL4 Northwood 125+95 BVA6,Exclu web,,11/10/2022,GJ534YW,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 28619.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,41.0,https://autoselect.arval.fr/voitures-occasion/offer/mini-countryman-cooper-se-all4-northwood-12595-bva6-90457,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 628.0, 'rentalStandardNet': 523.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90454,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90454/0.jpeg,2024-12-20T14:27:19.4322359Z,2024-12-20T14:27:19.5237757Z,27,2024-12-20T14:26:46.8329803,27,Renault,Trafic,Utilitaire,,saleandrelease,23590.0,0.0,0.0,0.0,0.0,19658.0,False,503.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fourgon tole GCF L1H1 3T Blue dCi 130,Exclu web,,16/05/2023,GN221ZA,,,"{'mileage': 108853.0, 'registrationYear': 2023, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",,available,193.0,https://autoselect.arval.fr/voitures-occasion/offer/renault-trafic-fourgon-tole-gcf-l1h1-3t-blue-dci-130-90454,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 503.0, 'rentalStandardNet': 419.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90451,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90451/0.jpeg,2024-12-20T14:26:01.8103363Z,2024-12-20T14:26:01.8811251Z,27,2024-12-20T14:25:45.7969313,27,Fiat,Ducato,Utilitaire,,saleandrelease,20590.0,0.0,0.0,0.0,0.0,17158.0,False,431.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fourgon tole 23 Multijet 120 30 M H2 Business,Exclu web,,07/09/2021,GB860QM,,,"{'mileage': 41800.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",,available,235.0,https://autoselect.arval.fr/voitures-occasion/offer/fiat-ducato-fourgon-tole-23-multijet-120-30-m-h2-business-90451,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 431.0, 'rentalStandardNet': 359.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90449,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90449/0.jpeg,2024-12-20T14:25:27.3987876Z,2024-12-20T14:25:27.4013871Z,27,2024-12-20T14:25:01.3406588,27,Mini,Clubman,Break,,saleandrelease,24990.0,0.0,0.0,0.0,0.0,20825.0,False,466.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cooper D Canonbury 150 BVA8,Exclu web,,10/11/2020,FV725BC,,,"{'mileage': 54836.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,139.0,https://autoselect.arval.fr/voitures-occasion/offer/mini-clubman-cooper-d-canonbury-150-bva8-90449,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 466.0, 'rentalStandardNet': 388.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90384,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90384/0.jpeg,2024-12-20T10:47:11.2043646Z,2024-12-20T10:47:11.206884Z,27,2024-12-20T10:46:44.0056758,27,Skoda,Karoq,SUV,,saleandrelease,20490.0,0.0,0.0,0.0,0.0,17075.0,False,414.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clever 1.5 TSI 150 ACT DSG7,Exclu web,,11/04/2022,GF082TG,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 111140.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,144.0,https://autoselect.arval.fr/voitures-occasion/offer/skoda-karoq-clever-15-tsi-150-act-dsg7-90384,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 414.0, 'rentalStandardNet': 345.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90381,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90381/0.jpeg,2024-12-20T10:45:12.7250361Z,2024-12-20T10:45:12.7275086Z,27,2024-12-20T10:43:42.8557193,27,Audi,A4,Break,,saleandrelease,26990.0,0.0,0.0,0.0,0.0,22491.0,False,501.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avant Business Line 35 TFSI 150,Exclu web,,07/04/2022,GF540SE,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 43996.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Essence', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",compatiblezfe,available,143.0,https://autoselect.arval.fr/voitures-occasion/offer/audi-a4-avant-business-line-35-tfsi-150-90381,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 501.0, 'rentalStandardNet': 417.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90380,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90380/0.jpeg,2024-12-20T10:41:05.8762456Z,2024-12-20T10:41:05.8792305Z,27,2024-12-20T10:40:13.9636637,27,BMW,Serie 3,Berline,,saleandrelease,23990.0,0.0,0.0,0.0,0.0,19991.0,False,455.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lounge 316d 120 BVA8,Exclu web,,04/05/2021,FZ928AS,,,"{'mileage': 78872.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,119.0,https://autoselect.arval.fr/voitures-occasion/offer/bmw-serie-3-lounge-316d-120-bva8-90380,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 455.0, 'rentalStandardNet': 379.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90279,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90279/0.jpeg,2024-12-19T15:31:06.0945896Z,2024-12-19T15:31:06.1459227Z,28,2024-12-19T15:30:38.746884,28,Ford,Focus,Berline,,saleandrelease,14990.0,0.0,0.0,0.0,0.0,12491.0,False,310.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trend Business 1.0 EcoBoost 100,Exclu web,,10/07/2020,FR164HA,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 39342.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Essence', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",compatiblezfe,available,120.0,https://autoselect.arval.fr/voitures-occasion/offer/ford-focus-trend-business-10-ecoboost-100-90279,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 310.0, 'rentalStandardNet': 258.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
86420,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/86420/0.jpeg,2024-11-12T16:14:58.2546185,2024-12-18T11:16:38.7570136Z,65,2024-12-11T01:54:01.5162024,36,Mercedes,GLA,SUV,,saleandrelease,31490.0,0.0,0.0,0.0,0.0,26241.0,False,570.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200D BUSINESS LINE DCT,Exclu web,,25/05/2022,GG114NR,,,"{'mileage': 86264.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,140.0,https://autoselect.arval.fr/voitures-occasion/offer/mercedes-gla-200d-business-line-dct-86420,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 570.0, 'rentalStandardNet': 475.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
85754,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/85754/0.jpeg,2024-11-06T17:24:58.2727399,2025-01-10T16:45:44.6919146Z,71,2025-01-10T16:45:34.956507,6,BMW,X1,SUV,,saleandrelease,26290.0,0.0,0.0,0.0,0.0,21908.0,False,489.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sDrive18i Business Design DKG7,Exclu web,,25/08/2022,GJ241CF,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 46712.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,124.0,https://autoselect.arval.fr/voitures-occasion/offer/bmw-x1-sdrive18i-business-design-dkg7-85754,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 489.0, 'rentalStandardNet': 407.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
86671,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/86671/0.jpeg,2024-11-14T09:03:02.3599194,2024-12-18T11:14:51.8377612Z,63,2024-11-23T11:24:16.1852965,54,Hyundai,Kona,SUV,,saleandrelease,22990.0,0.0,0.0,0.0,0.0,19158.0,False,432.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Executive #Style Electrique 2WD 64kWh BVA,Exclu web,,21/07/2021,GA368WK,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 29650.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Electrique', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,0.0,https://autoselect.arval.fr/voitures-occasion/offer/hyundai-kona-executive-style-electrique-2wd-64kwh-bva-86671,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 432.0, 'rentalStandardNet': 360.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
87191,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/87191/0.jpeg,2024-11-18T17:01:33.3111718,2024-12-18T11:13:40.8858189Z,59,2024-11-28T15:14:06.4618274,49,Kia,XCeed,SUV,,saleandrelease,18690.0,0.0,0.0,0.0,0.0,15575.0,False,375.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Plug-in Hybrid Design 1.6 140 BVA6,Exclu web,,09/04/2021,FY690LW,"[{'key': 'zfe120', 'label': 'Compatible  ZFE', 'color': '#00a66e'}]",,"{'mileage': 65538.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",zfe120,available,38.0,https://autoselect.arval.fr/voitures-occasion/offer/kia-xceed-plug-in-hybrid-design-16-140-bva6-87191,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 375.0, 'rentalStandardNet': 312.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
90123,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/90123/0.jpeg,2024-12-18T10:39:40.2697531Z,2024-12-18T10:39:40.3140714Z,29,2024-12-18T10:39:21.6211379,29,Fiat,Ducato,Utilitaire,,saleandrelease,20490.0,0.0,0.0,0.0,0.0,17075.0,False,431.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fourgon tole 23 Multijet 120 30 M H2 Business,Exclu web,,23/07/2021,GA288XK,,,"{'mileage': 45963.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",,available,235.0,https://autoselect.arval.fr/voitures-occasion/offer/fiat-ducato-fourgon-tole-23-multijet-120-30-m-h2-business-90123,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 431.0, 'rentalStandardNet': 359.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89981,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89981/0.jpeg,2024-12-17T10:49:19.3804209Z,2024-12-17T10:49:19.3827376Z,30,2024-12-17T10:48:43.3197361,30,Hyundai,Ioniq 5,SUV,,saleandrelease,22990.0,0.0,0.0,0.0,0.0,19158.0,False,448.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Creative Electrique 72kWh,Exclu web,,17/03/2022,GF839GC,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 114382.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Electrique', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,0.0,https://autoselect.arval.fr/voitures-occasion/offer/hyundai-ioniq-5-creative-electrique-72kwh-89981,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 448.0, 'rentalStandardNet': 373.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89929,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89929/0.jpeg,2024-12-16T15:54:14.9054102Z,2024-12-16T15:54:14.9469027Z,31,2024-12-16T15:53:58.7661807,31,Volkswagen,GOLF,Berline,,saleandrelease,20990.0,0.0,0.0,0.0,0.0,17491.0,False,408.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0 TDI SCR 115 BVM6 Life Busi 1st,Exclu web,,14/01/2021,FW233LY,,,"{'mileage': 83670.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",,available,119.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-golf-20-tdi-scr-115-bvm6-life-busi-1st-89929,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 408.0, 'rentalStandardNet': 340.0, 'rentalMaintenanceGross': 408.0, 'rentalMaintenanceNet': 340.0}",rentalStandard_36_10000_0,,{}
89927,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89927/0.jpeg,2024-12-16T15:52:53.6369396Z,2024-12-16T15:52:53.6393435Z,31,2024-12-16T15:52:40.9190734,31,Citroen,C5 Aircross,SUV,,saleandrelease,18990.0,0.0,0.0,0.0,0.0,15825.0,False,402.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shine Pack Hybrid 1.6 225CV BVA8 E6d,Exclu web,,04/11/2020,FT812YN,"[{'key': 'zfe120', 'label': 'Compatible  ZFE', 'color': '#00A66E'}]",,"{'mileage': 114613.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",zfe120,available,32.0,https://autoselect.arval.fr/voitures-occasion/offer/citroen-c5-aircross-shine-pack-hybrid-16-225cv-bva8-e6d-89927,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 402.0, 'rentalStandardNet': 335.0, 'rentalMaintenanceGross': 402.0, 'rentalMaintenanceNet': 335.0}",rentalStandard_36_10000_0,,{}
89924,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89924/0.jpeg,2024-12-16T15:50:36.119492Z,2024-12-16T15:50:36.1218307Z,31,2024-12-16T15:50:21.9532866,31,Skoda,Kamiq,SUV,,saleandrelease,16990.0,0.0,0.0,0.0,0.0,14158.0,False,342.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monte Carlo 1.0 TSI 95CV BVM5 E6d,Exclu web,,18/08/2021,GB468GR,"[{'key': 'zfe120', 'label': 'Compatible  ZFE', 'color': '#00a66e'}]",,"{'mileage': 52411.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Essence', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",zfe120,available,129.0,https://autoselect.arval.fr/voitures-occasion/offer/skoda-kamiq-monte-carlo-10-tsi-95cv-bvm5-e6d-89924,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 342.0, 'rentalStandardNet': 285.0, 'rentalMaintenanceGross': 342.0, 'rentalMaintenanceNet': 285.0}",rentalStandard_36_10000_0,,{}
89923,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89923/0.jpeg,2024-12-16T15:48:09.7461263Z,2024-12-16T15:48:09.7486618Z,31,2024-12-16T15:47:10.8400526,31,Peugeot,5008,SUV,,saleandrelease,24990.0,0.0,0.0,0.0,0.0,20825.0,False,466.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT Line 1.5 HDi 130CV BVM6 E6dT,Exclu web,,26/10/2020,FT119RS,,,"{'mileage': 63251.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",,available,141.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-5008-gt-line-15-hdi-130cv-bvm6-e6dt-89923,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 466.0, 'rentalStandardNet': 388.0, 'rentalMaintenanceGross': 466.0, 'rentalMaintenanceNet': 388.0}",rentalStandard_36_10000_0,,{}
89918,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89918/0.jpeg,2024-12-16T15:35:18.7737211Z,2024-12-16T15:35:18.7761575Z,31,2024-12-16T15:35:02.4235512,31,Peugeot,2008,SUV,,saleandrelease,16990.0,0.0,0.0,0.0,0.0,14158.0,False,357.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allure Pack 1.5 HDi 130CV BVA8 E6d,Exclu web,,30/05/2022,GG360PV,,,"{'mileage': 112138.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,125.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-2008-allure-pack-15-hdi-130cv-bva8-e6d-89918,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 357.0, 'rentalStandardNet': 297.0, 'rentalMaintenanceGross': 357.0, 'rentalMaintenanceNet': 297.0}",rentalStandard_36_10000_0,,{}
